Year,Primary_Type,Count,Mean_Temp
2013,THEFT,228,67.5
2013,BATTERY,204,67.5
2013,CRIMINAL DAMAGE,94,67.5
2013,NARCOTICS,89,67.5
2013,ASSAULT,49,67.5
2013,BURGLARY,45,67.5
2013,THEFT,209,66.5
2013,BATTERY,130,66.5
2013,CRIMINAL DAMAGE,102,66.5
2013,NARCOTICS,94,66.5
2013,ASSAULT,54,66.5
2013,BURGLARY,46,66.5
2013,THEFT,210,75
2013,BATTERY,136,75
2013,NARCOTICS,110,75
2013,CRIMINAL DAMAGE,88,75
2013,BURGLARY,57,75
2013,ASSAULT,49,75
2013,THEFT,231,78
2013,BATTERY,149,78
2013,NARCOTICS,114,78
2013,CRIMINAL DAMAGE,99,78
2013,BURGLARY,65,78
2013,ASSAULT,59,78
2013,THEFT,211,71.5
2013,BATTERY,139,71.5
2013,NARCOTICS,114,71.5
2013,CRIMINAL DAMAGE,80,71.5
2013,BURGLARY,68,71.5
2013,ASSAULT,47,71.5
2013,THEFT,229,70.5
2013,BATTERY,157,70.5
2013,CRIMINAL DAMAGE,124,70.5
2013,NARCOTICS,101,70.5
2013,BURGLARY,71,70.5
2013,ASSAULT,64,70.5
2013,THEFT,257,72.5
2013,BATTERY,238,72.5
2013,CRIMINAL DAMAGE,125,72.5
2013,NARCOTICS,79,72.5
2013,BURGLARY,54,72.5
2013,ASSAULT,46,72.5
2013,BATTERY,221,70.5
2013,THEFT,181,70.5
2013,CRIMINAL DAMAGE,105,70.5
2013,NARCOTICS,83,70.5
2013,ASSAULT,48,70.5
2013,BURGLARY,48,70.5
2013,THEFT,260,74.5
2013,BATTERY,171,74.5
2013,NARCOTICS,114,74.5
2013,CRIMINAL DAMAGE,94,74.5
2013,ASSAULT,49,74.5
2013,BURGLARY,48,74.5
2013,THEFT,265,64
2013,BATTERY,130,64
2013,NARCOTICS,107,64
2013,CRIMINAL DAMAGE,76,64
2013,BURGLARY,59,64
2013,ASSAULT,49,64
2013,THEFT,265,64
2013,BATTERY,114,64
2013,NARCOTICS,98,64
2013,CRIMINAL DAMAGE,75,64
2013,BURGLARY,54,64
2013,ASSAULT,35,64
2013,THEFT,237,65
2013,BATTERY,150,65
2013,NARCOTICS,103,65
2013,CRIMINAL DAMAGE,99,65
2013,BURGLARY,58,65
2013,ASSAULT,41,65
2013,THEFT,240,68.5
2013,BATTERY,136,68.5
2013,NARCOTICS,99,68.5
2013,CRIMINAL DAMAGE,83,68.5
2013,ASSAULT,55,68.5
2013,BURGLARY,55,68.5
2013,THEFT,255,69
2013,BATTERY,187,69
2013,CRIMINAL DAMAGE,114,69
2013,NARCOTICS,77,69
2013,ASSAULT,49,69
2013,BURGLARY,41,69
2013,BATTERY,208,70
2013,THEFT,207,70
2013,CRIMINAL DAMAGE,100,70
2013,NARCOTICS,80,70
2013,ASSAULT,54,70
2013,BURGLARY,43,70
2013,THEFT,234,71
2013,BATTERY,158,71
2013,NARCOTICS,103,71
2013,CRIMINAL DAMAGE,93,71
2013,BURGLARY,62,71
2013,ASSAULT,55,71
2013,THEFT,230,77
2013,BATTERY,165,77
2013,NARCOTICS,100,77
2013,CRIMINAL DAMAGE,94,77
2013,BURGLARY,78,77
2013,ASSAULT,51,77
2013,THEFT,216,79
2013,BATTERY,140,79
2013,NARCOTICS,101,79
2013,CRIMINAL DAMAGE,88,79
2013,ASSAULT,54,79
2013,BURGLARY,39,79
2013,THEFT,202,73
2013,BATTERY,151,73
2013,NARCOTICS,103,73
2013,CRIMINAL DAMAGE,98,73
2013,BURGLARY,81,73
2013,ASSAULT,52,73
2013,THEFT,221,72
2013,BATTERY,134,72
2013,CRIMINAL DAMAGE,105,72
2013,NARCOTICS,98,72
2013,ASSAULT,55,72
2013,BURGLARY,52,72
2013,THEFT,240,73
2013,BATTERY,187,73
2013,CRIMINAL DAMAGE,105,73
2013,NARCOTICS,88,73
2013,BURGLARY,56,73
2013,ASSAULT,52,73
2013,THEFT,229,77
2013,BATTERY,207,77
2013,CRIMINAL DAMAGE,114,77
2013,NARCOTICS,79,77
2013,ASSAULT,52,77
2013,BURGLARY,50,77
2013,THEFT,224,81
2013,BATTERY,152,81
2013,NARCOTICS,117,81
2013,BURGLARY,82,81
2013,CRIMINAL DAMAGE,82,81
2013,ASSAULT,56,81
2013,THEFT,211,86.5
2013,BATTERY,147,86.5
2013,NARCOTICS,94,86.5
2013,CRIMINAL DAMAGE,82,86.5
2013,BURGLARY,66,86.5
2013,ASSAULT,53,86.5
2013,THEFT,219,77
2013,BATTERY,166,77
2013,NARCOTICS,89,77
2013,CRIMINAL DAMAGE,82,77
2013,ASSAULT,74,77
2013,BURGLARY,56,77
2013,THEFT,215,77.5
2013,BATTERY,156,77.5
2013,NARCOTICS,107,77.5
2013,BURGLARY,65,77.5
2013,CRIMINAL DAMAGE,57,77.5
2013,ASSAULT,51,77.5
2013,THEFT,252,81.5
2013,BATTERY,149,81.5
2013,NARCOTICS,90,81.5
2013,CRIMINAL DAMAGE,87,81.5
2013,BURGLARY,65,81.5
2013,ASSAULT,50,81.5
2013,THEFT,223,74.5
2013,BATTERY,171,74.5
2013,NARCOTICS,70,74.5
2013,CRIMINAL DAMAGE,69,74.5
2013,ASSAULT,48,74.5
2013,BURGLARY,43,74.5
2013,THEFT,251,75
2013,BATTERY,233,75
2013,CRIMINAL DAMAGE,99,75
2013,NARCOTICS,81,75
2013,BURGLARY,71,75
2013,ASSAULT,58,75
2013,THEFT,228,69.5
2013,BATTERY,193,69.5
2013,CRIMINAL DAMAGE,101,69.5
2013,NARCOTICS,95,69.5
2013,ASSAULT,64,69.5
2013,BURGLARY,42,69.5
2013,THEFT,226,67
2013,BATTERY,131,67
2013,NARCOTICS,113,67
2013,CRIMINAL DAMAGE,69,67
2013,BURGLARY,53,67
2013,ASSAULT,49,67
2013,THEFT,196,71.5
2013,BATTERY,141,71.5
2013,NARCOTICS,100,71.5
2013,CRIMINAL DAMAGE,64,71.5
2013,ASSAULT,55,71.5
2013,BURGLARY,49,71.5
2013,THEFT,236,66.5
2013,BATTERY,158,66.5
2013,NARCOTICS,118,66.5
2013,CRIMINAL DAMAGE,79,66.5
2013,BURGLARY,70,66.5
2013,ASSAULT,65,66.5
2013,THEFT,222,71.5
2013,BATTERY,142,71.5
2013,NARCOTICS,105,71.5
2013,CRIMINAL DAMAGE,75,71.5
2013,ASSAULT,57,71.5
2013,BURGLARY,51,71.5
2013,THEFT,236,76.5
2013,BATTERY,198,76.5
2013,CRIMINAL DAMAGE,97,76.5
2013,NARCOTICS,88,76.5
2013,ASSAULT,54,76.5
2013,BURGLARY,32,76.5
2013,BATTERY,213,74
2013,THEFT,177,74
2013,CRIMINAL DAMAGE,101,74
2013,NARCOTICS,74,74
2013,ASSAULT,44,74
2013,BURGLARY,42,74
2013,THEFT,213,81
2013,BATTERY,161,81
2013,NARCOTICS,95,81
2013,ASSAULT,64,81
2013,CRIMINAL DAMAGE,55,81
2013,BURGLARY,51,81
2013,THEFT,204,86
2013,BATTERY,174,86
2013,NARCOTICS,102,86
2013,CRIMINAL DAMAGE,94,86
2013,ASSAULT,60,86
2013,BURGLARY,49,86
2013,THEFT,187,83
2013,BATTERY,155,83
2013,NARCOTICS,101,83
2013,CRIMINAL DAMAGE,80,83
2013,ASSAULT,65,83
2013,BURGLARY,57,83
2013,THEFT,208,72
2013,BATTERY,155,72
2013,NARCOTICS,97,72
2013,BURGLARY,71,72
2013,ASSAULT,69,72
2013,CRIMINAL DAMAGE,68,72
2013,THEFT,233,59.5
2013,BATTERY,127,59.5
2013,CRIMINAL DAMAGE,96,59.5
2013,NARCOTICS,77,59.5
2013,BURGLARY,74,59.5
2013,ASSAULT,52,59.5
2013,THEFT,222,59.5
2013,BATTERY,174,59.5
2013,CRIMINAL DAMAGE,102,59.5
2013,NARCOTICS,58,59.5
2013,BURGLARY,52,59.5
2013,ASSAULT,29,59.5
2013,THEFT,194,59
2013,BATTERY,191,59
2013,CRIMINAL DAMAGE,108,59
2013,NARCOTICS,63,59
2013,BURGLARY,59,59
2013,ASSAULT,40,59
2013,THEFT,199,57.5
2013,BATTERY,116,57.5
2013,CRIMINAL DAMAGE,85,57.5
2013,NARCOTICS,71,57.5
2013,ASSAULT,62,57.5
2013,BURGLARY,58,57.5
2013,THEFT,232,60
2013,BATTERY,111,60
2013,NARCOTICS,96,60
2013,CRIMINAL DAMAGE,88,60
2013,BURGLARY,51,60
2013,ASSAULT,46,60
2013,THEFT,247,70.5
2013,BATTERY,154,70.5
2013,CRIMINAL DAMAGE,76,70.5
2013,NARCOTICS,73,70.5
2013,ASSAULT,53,70.5
2013,BURGLARY,47,70.5
2013,THEFT,200,76.5
2013,BATTERY,126,76.5
2013,CRIMINAL DAMAGE,92,76.5
2013,NARCOTICS,89,76.5
2013,ASSAULT,60,76.5
2013,BURGLARY,60,76.5
2013,THEFT,257,67
2013,BATTERY,160,67
2013,CRIMINAL DAMAGE,94,67
2013,NARCOTICS,82,67
2013,BURGLARY,77,67
2013,ASSAULT,54,67
2013,THEFT,205,59.5
2013,BATTERY,170,59.5
2013,CRIMINAL DAMAGE,121,59.5
2013,NARCOTICS,79,59.5
2013,ASSAULT,44,59.5
2013,BURGLARY,40,59.5
2013,THEFT,167,58
2013,BATTERY,155,58
2013,CRIMINAL DAMAGE,103,58
2013,NARCOTICS,75,58
2013,ASSAULT,52,58
2013,BURGLARY,46,58
2013,THEFT,247,56.5
2013,BATTERY,135,56.5
2013,NARCOTICS,91,56.5
2013,CRIMINAL DAMAGE,86,56.5
2013,BURGLARY,57,56.5
2013,ASSAULT,42,56.5
2013,THEFT,223,59.5
2013,BATTERY,133,59.5
2013,NARCOTICS,93,59.5
2013,CRIMINAL DAMAGE,87,59.5
2013,BURGLARY,79,59.5
2013,ASSAULT,50,59.5
2013,THEFT,217,60.5
2013,BATTERY,134,60.5
2013,NARCOTICS,98,60.5
2013,CRIMINAL DAMAGE,80,60.5
2013,ASSAULT,60,60.5
2013,BURGLARY,52,60.5
2013,THEFT,219,62.5
2013,BATTERY,126,62.5
2013,NARCOTICS,94,62.5
2013,CRIMINAL DAMAGE,78,62.5
2013,ASSAULT,60,62.5
2013,BURGLARY,44,62.5
2013,THEFT,244,66.5
2013,BATTERY,161,66.5
2013,CRIMINAL DAMAGE,109,66.5
2013,NARCOTICS,93,66.5
2013,ASSAULT,66,66.5
2013,BURGLARY,60,66.5
2013,THEFT,223,69.5
2013,BATTERY,180,69.5
2013,CRIMINAL DAMAGE,117,69.5
2013,NARCOTICS,82,69.5
2013,ASSAULT,54,69.5
2013,BURGLARY,47,69.5
2013,THEFT,204,59.5
2013,BATTERY,176,59.5
2013,CRIMINAL DAMAGE,85,59.5
2013,NARCOTICS,70,59.5
2013,ASSAULT,39,59.5
2013,BURGLARY,30,59.5
2013,THEFT,212,60.5
2013,BATTERY,140,60.5
2013,NARCOTICS,94,60.5
2013,CRIMINAL DAMAGE,65,60.5
2013,BURGLARY,63,60.5
2013,ASSAULT,45,60.5
2013,THEFT,269,70.5
2013,BATTERY,160,70.5
2013,NARCOTICS,95,70.5
2013,CRIMINAL DAMAGE,81,70.5
2013,BURGLARY,76,70.5
2013,ASSAULT,69,70.5
2013,THEFT,205,69
2013,BATTERY,169,69
2013,NARCOTICS,112,69
2013,ASSAULT,68,69
2013,CRIMINAL DAMAGE,67,69
2013,BURGLARY,58,69
2013,THEFT,223,69
2013,BATTERY,156,69
2013,NARCOTICS,92,69
2013,CRIMINAL DAMAGE,85,69
2013,ASSAULT,49,69
2013,BURGLARY,42,69
2013,THEFT,203,69.5
2013,BATTERY,156,69.5
2013,NARCOTICS,99,69.5
2013,CRIMINAL DAMAGE,85,69.5
2013,ASSAULT,65,69.5
2013,BURGLARY,39,69.5
2013,BATTERY,209,70.5
2013,THEFT,188,70.5
2013,CRIMINAL DAMAGE,100,70.5
2013,NARCOTICS,94,70.5
2013,ASSAULT,48,70.5
2013,BURGLARY,41,70.5
2013,THEFT,167,54.5
2013,BATTERY,155,54.5
2013,CRIMINAL DAMAGE,95,54.5
2013,NARCOTICS,79,54.5
2013,ASSAULT,41,54.5
2013,BURGLARY,31,54.5
2013,THEFT,186,56.5
2013,BATTERY,133,56.5
2013,NARCOTICS,98,56.5
2013,CRIMINAL DAMAGE,75,56.5
2013,ASSAULT,50,56.5
2013,BURGLARY,40,56.5
2013,THEFT,191,59
2013,BATTERY,129,59
2013,NARCOTICS,104,59
2013,CRIMINAL DAMAGE,66,59
2013,ASSAULT,55,59
2013,BURGLARY,47,59
2013,THEFT,216,59.5
2013,BATTERY,132,59.5
2013,NARCOTICS,111,59.5
2013,BURGLARY,65,59.5
2013,ASSAULT,56,59.5
2013,CRIMINAL DAMAGE,56,59.5
2013,THEFT,237,60
2013,BATTERY,134,60
2013,NARCOTICS,101,60
2013,CRIMINAL DAMAGE,74,60
2013,ASSAULT,53,60
2013,BURGLARY,45,60
2013,THEFT,221,63.5
2013,BATTERY,159,63.5
2013,NARCOTICS,95,63.5
2013,CRIMINAL DAMAGE,92,63.5
2013,BURGLARY,60,63.5
2013,ASSAULT,47,63.5
2013,THEFT,217,59.5
2013,BATTERY,147,59.5
2013,CRIMINAL DAMAGE,98,59.5
2013,NARCOTICS,67,59.5
2013,ASSAULT,49,59.5
2013,BURGLARY,41,59.5
2013,THEFT,184,54
2013,BATTERY,168,54
2013,CRIMINAL DAMAGE,90,54
2013,NARCOTICS,72,54
2013,ASSAULT,43,54
2013,BURGLARY,35,54
2013,THEFT,193,52
2013,BATTERY,121,52
2013,NARCOTICS,95,52
2013,CRIMINAL DAMAGE,86,52
2013,BURGLARY,47,52
2013,ASSAULT,44,52
2013,THEFT,192,56.5
2013,BATTERY,117,56.5
2013,NARCOTICS,79,56.5
2013,CRIMINAL DAMAGE,74,56.5
2013,BURGLARY,62,56.5
2013,ASSAULT,40,56.5
2013,THEFT,183,50.5
2013,NARCOTICS,115,50.5
2013,BATTERY,109,50.5
2013,CRIMINAL DAMAGE,76,50.5
2013,BURGLARY,56,50.5
2013,ASSAULT,43,50.5
2013,THEFT,194,46.5
2013,BATTERY,110,46.5
2013,CRIMINAL DAMAGE,107,46.5
2013,NARCOTICS,89,46.5
2013,BURGLARY,51,46.5
2013,ASSAULT,36,46.5
2013,THEFT,234,44.5
2013,BATTERY,134,44.5
2013,NARCOTICS,100,44.5
2013,CRIMINAL DAMAGE,86,44.5
2013,BURGLARY,54,44.5
2013,ASSAULT,41,44.5
2013,THEFT,183,48
2013,BATTERY,169,48
2013,NARCOTICS,89,48
2013,CRIMINAL DAMAGE,75,48
2013,ASSAULT,47,48
2013,BURGLARY,44,48
2013,BATTERY,185,48.5
2013,THEFT,178,48.5
2013,CRIMINAL DAMAGE,92,48.5
2013,NARCOTICS,68,48.5
2013,BURGLARY,48,48.5
2013,ASSAULT,47,48.5
2013,THEFT,188,44
2013,BATTERY,128,44
2013,NARCOTICS,85,44
2013,CRIMINAL DAMAGE,77,44
2013,BURGLARY,73,44
2013,ASSAULT,40,44
2013,THEFT,170,35.5
2013,BATTERY,108,35.5
2013,NARCOTICS,99,35.5
2013,CRIMINAL DAMAGE,79,35.5
2013,BURGLARY,64,35.5
2013,ASSAULT,44,35.5
2013,THEFT,202,39
2013,BATTERY,111,39
2013,NARCOTICS,81,39
2013,CRIMINAL DAMAGE,75,39
2013,BURGLARY,51,39
2013,ASSAULT,40,39
2013,THEFT,182,37.5
2013,BATTERY,123,37.5
2013,CRIMINAL DAMAGE,80,37.5
2013,NARCOTICS,80,37.5
2013,BURGLARY,58,37.5
2013,ASSAULT,51,37.5
2013,THEFT,239,40
2013,BATTERY,136,40
2013,CRIMINAL DAMAGE,85,40
2013,BURGLARY,84,40
2013,NARCOTICS,63,40
2013,ASSAULT,40,40
2013,THEFT,205,46
2013,BATTERY,148,46
2013,CRIMINAL DAMAGE,99,46
2013,BURGLARY,46,46
2013,ASSAULT,37,46
2013,NARCOTICS,30,46
2013,BATTERY,180,41.5
2013,THEFT,153,41.5
2013,NARCOTICS,85,41.5
2013,CRIMINAL DAMAGE,73,41.5
2013,ASSAULT,39,41.5
2013,BURGLARY,30,41.5
2013,THEFT,199,44
2013,BATTERY,139,44
2013,CRIMINAL DAMAGE,109,44
2013,NARCOTICS,88,44
2013,ASSAULT,51,44
2013,BURGLARY,48,44
2013,THEFT,195,49.5
2013,BATTERY,134,49.5
2013,NARCOTICS,108,49.5
2013,CRIMINAL DAMAGE,84,49.5
2013,ASSAULT,59,49.5
2013,BURGLARY,45,49.5
2013,THEFT,205,53
2013,BATTERY,129,53
2013,NARCOTICS,80,53
2013,CRIMINAL DAMAGE,78,53
2013,ASSAULT,67,53
2013,BURGLARY,51,53
2013,THEFT,203,55
2013,BATTERY,165,55
2013,CRIMINAL DAMAGE,130,55
2013,NARCOTICS,70,55
2013,BURGLARY,67,55
2013,ASSAULT,52,55
2013,THEFT,236,45.5
2013,BATTERY,148,45.5
2013,CRIMINAL DAMAGE,107,45.5
2013,NARCOTICS,99,45.5
2013,BURGLARY,53,45.5
2013,ASSAULT,48,45.5
2013,THEFT,161,43
2013,BATTERY,149,43
2013,NARCOTICS,100,43
2013,CRIMINAL DAMAGE,81,43
2013,ASSAULT,47,43
2013,BURGLARY,37,43
2013,THEFT,187,43
2013,BATTERY,147,43
2013,CRIMINAL DAMAGE,90,43
2013,NARCOTICS,90,43
2013,ASSAULT,57,43
2013,BURGLARY,31,43
2013,THEFT,196,50
2013,BATTERY,137,50
2013,NARCOTICS,93,50
2013,CRIMINAL DAMAGE,79,50
2013,ASSAULT,55,50
2013,BURGLARY,54,50
2013,THEFT,221,52.5
2013,BATTERY,134,52.5
2013,NARCOTICS,106,52.5
2013,CRIMINAL DAMAGE,79,52.5
2013,BURGLARY,52,52.5
2013,ASSAULT,40,52.5
2013,THEFT,201,46
2013,BATTERY,117,46
2013,NARCOTICS,103,46
2013,CRIMINAL DAMAGE,78,46
2013,BURGLARY,55,46
2013,ASSAULT,38,46
2013,THEFT,202,37
2013,BATTERY,117,37
2013,NARCOTICS,85,37
2013,CRIMINAL DAMAGE,70,37
2013,BURGLARY,49,37
2013,ASSAULT,45,37
2013,THEFT,221,38
2013,BATTERY,122,38
2013,NARCOTICS,99,38
2013,CRIMINAL DAMAGE,83,38
2013,BURGLARY,59,38
2013,ASSAULT,47,38
2013,THEFT,194,49.5
2013,BATTERY,143,49.5
2013,CRIMINAL DAMAGE,93,49.5
2013,NARCOTICS,80,49.5
2013,ASSAULT,44,49.5
2013,BURGLARY,38,49.5
2013,BATTERY,161,42
2013,THEFT,158,42
2013,CRIMINAL DAMAGE,105,42
2013,NARCOTICS,84,42
2013,ASSAULT,42,42
2013,BURGLARY,30,42
2013,THEFT,168,36
2013,NARCOTICS,89,36
2013,BATTERY,84,36
2013,CRIMINAL DAMAGE,68,36
2013,BURGLARY,49,36
2013,ASSAULT,38,36
2013,THEFT,181,27.5
2013,NARCOTICS,100,27.5
2013,BATTERY,93,27.5
2013,CRIMINAL DAMAGE,65,27.5
2013,BURGLARY,53,27.5
2013,ASSAULT,28,27.5
2013,THEFT,221,30
2013,NARCOTICS,105,30
2013,BATTERY,88,30
2013,CRIMINAL DAMAGE,77,30
2013,BURGLARY,59,30
2013,ASSAULT,37,30
2013,THEFT,164,40.5
2013,NARCOTICS,111,40.5
2013,BATTERY,109,40.5
2013,CRIMINAL DAMAGE,71,40.5
2013,BURGLARY,59,40.5
2013,ASSAULT,39,40.5
2013,THEFT,261,44
2013,BATTERY,134,44
2013,NARCOTICS,93,44
2013,CRIMINAL DAMAGE,91,44
2013,BURGLARY,59,44
2013,ASSAULT,54,44
2013,THEFT,204,51.5
2013,BATTERY,136,51.5
2013,NARCOTICS,74,51.5
2013,CRIMINAL DAMAGE,67,51.5
2013,ASSAULT,47,51.5
2013,BURGLARY,33,51.5
2013,BATTERY,174,56
2013,THEFT,162,56
2013,CRIMINAL DAMAGE,91,56
2013,NARCOTICS,78,56
2013,BURGLARY,32,56
2013,ASSAULT,22,56
2013,THEFT,229,36.5
2013,BATTERY,126,36.5
2013,NARCOTICS,91,36.5
2013,CRIMINAL DAMAGE,71,36.5
2013,BURGLARY,65,36.5
2013,ASSAULT,52,36.5
2013,THEFT,207,33.5
2013,BATTERY,118,33.5
2013,NARCOTICS,103,33.5
2013,BURGLARY,70,33.5
2013,CRIMINAL DAMAGE,60,33.5
2013,ASSAULT,52,33.5
2013,THEFT,209,36.5
2013,BATTERY,137,36.5
2013,NARCOTICS,100,36.5
2013,CRIMINAL DAMAGE,86,36.5
2013,ASSAULT,54,36.5
2013,BURGLARY,49,36.5
2013,THEFT,233,46
2013,BATTERY,137,46
2013,CRIMINAL DAMAGE,87,46
2013,NARCOTICS,86,46
2013,BURGLARY,61,46
2013,ASSAULT,48,46
2013,THEFT,225,35
2013,BATTERY,130,35
2013,NARCOTICS,98,35
2013,CRIMINAL DAMAGE,80,35
2013,BURGLARY,60,35
2013,ASSAULT,38,35
2013,THEFT,149,20.5
2013,BATTERY,141,20.5
2013,CRIMINAL DAMAGE,82,20.5
2013,NARCOTICS,78,20.5
2013,ASSAULT,32,20.5
2013,BURGLARY,25,20.5
2013,THEFT,154,19
2013,BATTERY,124,19
2013,NARCOTICS,76,19
2013,CRIMINAL DAMAGE,61,19
2013,BURGLARY,35,19
2013,ASSAULT,25,19
2013,THEFT,175,26.5
2013,BATTERY,107,26.5
2013,NARCOTICS,82,26.5
2013,BURGLARY,58,26.5
2013,CRIMINAL DAMAGE,52,26.5
2013,ASSAULT,27,26.5
2013,THEFT,222,25.5
2013,BATTERY,118,25.5
2013,NARCOTICS,114,25.5
2013,CRIMINAL DAMAGE,67,25.5
2013,BURGLARY,55,25.5
2013,ASSAULT,41,25.5
2013,THEFT,201,21
2013,NARCOTICS,94,21
2013,BATTERY,86,21
2013,CRIMINAL DAMAGE,73,21
2013,BURGLARY,59,21
2013,ASSAULT,36,21
2013,BATTERY,134,26.5
2013,THEFT,108,26.5
2013,CRIMINAL DAMAGE,81,26.5
2013,BURGLARY,46,26.5
2013,ASSAULT,30,26.5
2013,NARCOTICS,30,26.5
2013,THEFT,203,25.5
2013,BATTERY,101,25.5
2013,NARCOTICS,99,25.5
2013,CRIMINAL DAMAGE,83,25.5
2013,ASSAULT,50,25.5
2013,BURGLARY,50,25.5
2013,THEFT,154,39.5
2013,BATTERY,117,39.5
2013,CRIMINAL DAMAGE,102,39.5
2013,NARCOTICS,93,39.5
2013,BURGLARY,43,39.5
2013,ASSAULT,41,39.5
2013,THEFT,207,35.5
2013,BATTERY,147,35.5
2013,NARCOTICS,89,35.5
2013,CRIMINAL DAMAGE,76,35.5
2013,ASSAULT,45,35.5
2013,BURGLARY,35,35.5
2013,THEFT,191,36.5
2013,BATTERY,123,36.5
2013,CRIMINAL DAMAGE,83,36.5
2013,NARCOTICS,76,36.5
2013,ASSAULT,55,36.5
2013,BURGLARY,54,36.5
2013,THEFT,207,43.5
2013,BATTERY,125,43.5
2013,NARCOTICS,106,43.5
2013,CRIMINAL DAMAGE,83,43.5
2013,BURGLARY,72,43.5
2013,ASSAULT,49,43.5
2013,THEFT,207,47.5
2013,NARCOTICS,107,47.5
2013,BATTERY,101,47.5
2013,CRIMINAL DAMAGE,100,47.5
2013,BURGLARY,68,47.5
2013,ASSAULT,47,47.5
2013,THEFT,211,30
2013,BATTERY,125,30
2013,NARCOTICS,72,30
2013,CRIMINAL DAMAGE,60,30
2013,ASSAULT,49,30
2013,BURGLARY,44,30
2013,THEFT,176,17
2013,BATTERY,119,17
2013,NARCOTICS,81,17
2013,CRIMINAL DAMAGE,61,17
2013,BURGLARY,50,17
2013,ASSAULT,43,17
2013,THEFT,162,14.5
2013,BATTERY,109,14.5
2013,CRIMINAL DAMAGE,77,14.5
2013,NARCOTICS,66,14.5
2013,ASSAULT,40,14.5
2013,BURGLARY,33,14.5
2013,THEFT,145,20.5
2013,BATTERY,121,20.5
2013,NARCOTICS,64,20.5
2013,CRIMINAL DAMAGE,62,20.5
2013,BURGLARY,40,20.5
2013,ASSAULT,34,20.5
2013,THEFT,178,12.5
2013,BATTERY,92,12.5
2013,CRIMINAL DAMAGE,57,12.5
2013,NARCOTICS,51,12.5
2013,BURGLARY,46,12.5
2013,ASSAULT,33,12.5
2013,THEFT,161,7.5
2013,BATTERY,107,7.5
2013,NARCOTICS,58,7.5
2013,CRIMINAL DAMAGE,52,7.5
2013,BURGLARY,45,7.5
2013,ASSAULT,33,7.5
2013,THEFT,156,11
2013,BATTERY,102,11
2013,NARCOTICS,85,11
2013,BURGLARY,44,11
2013,CRIMINAL DAMAGE,42,11
2013,ASSAULT,30,11
2013,THEFT,164,8
2013,BATTERY,95,8
2013,NARCOTICS,85,8
2013,BURGLARY,51,8
2013,CRIMINAL DAMAGE,38,8
2013,ASSAULT,37,8
2013,THEFT,204,22.5
2013,BATTERY,131,22.5
2013,NARCOTICS,76,22.5
2013,CRIMINAL DAMAGE,67,22.5
2013,BURGLARY,49,22.5
2013,ASSAULT,41,22.5
2013,THEFT,152,26.5
2013,BATTERY,106,26.5
2013,NARCOTICS,70,26.5
2013,CRIMINAL DAMAGE,57,26.5
2013,ASSAULT,39,26.5
2013,BURGLARY,37,26.5
2013,BATTERY,141,16
2013,THEFT,128,16
2013,NARCOTICS,69,16
2013,CRIMINAL DAMAGE,61,16
2013,ASSAULT,31,16
2013,BURGLARY,29,16
2013,THEFT,171,14
2013,BATTERY,106,14
2013,CRIMINAL DAMAGE,78,14
2013,NARCOTICS,60,14
2013,BURGLARY,58,14
2013,ASSAULT,33,14
2013,THEFT,177,24.5
2013,BATTERY,121,24.5
2013,NARCOTICS,99,24.5
2013,CRIMINAL DAMAGE,70,24.5
2013,BURGLARY,50,24.5
2013,ASSAULT,46,24.5
2013,THEFT,177,25
2013,BATTERY,131,25
2013,NARCOTICS,73,25
2013,CRIMINAL DAMAGE,65,25
2013,BURGLARY,51,25
2013,ASSAULT,41,25
2013,THEFT,183,36
2013,BATTERY,130,36
2013,NARCOTICS,93,36
2013,CRIMINAL DAMAGE,70,36
2013,BURGLARY,61,36
2013,ASSAULT,36,36
2013,THEFT,222,34.5
2013,BATTERY,109,34.5
2013,NARCOTICS,83,34.5
2013,BURGLARY,70,34.5
2013,CRIMINAL DAMAGE,69,34.5
2013,ASSAULT,42,34.5
2013,THEFT,209,32.5
2013,BATTERY,135,32.5
2013,CRIMINAL DAMAGE,104,32.5
2013,NARCOTICS,72,32.5
2013,BURGLARY,41,32.5
2013,ASSAULT,31,32.5
2013,THEFT,178,29
2013,BATTERY,151,29
2013,CRIMINAL DAMAGE,95,29
2013,NARCOTICS,56,29
2013,BURGLARY,49,29
2013,ASSAULT,39,29
2013,THEFT,185,12.5
2013,BATTERY,93,12.5
2013,CRIMINAL DAMAGE,66,12.5
2013,BURGLARY,63,12.5
2013,NARCOTICS,47,12.5
2013,ASSAULT,24,12.5
2013,THEFT,165,8
2013,BATTERY,87,8
2013,CRIMINAL DAMAGE,53,8
2013,BURGLARY,49,8
2013,NARCOTICS,24,8
2013,ASSAULT,20,8
2013,BATTERY,129,22.5
2013,THEFT,62,22.5
2013,CRIMINAL DAMAGE,52,22.5
2013,ASSAULT,33,22.5
2013,BURGLARY,21,22.5
2013,NARCOTICS,12,22.5
2013,THEFT,145,24
2013,BATTERY,104,24
2013,NARCOTICS,91,24
2013,CRIMINAL DAMAGE,45,24
2013,ASSAULT,33,24
2013,BURGLARY,28,24
2013,THEFT,189,31
2013,BATTERY,101,31
2013,NARCOTICS,99,31
2013,CRIMINAL DAMAGE,76,31
2013,BURGLARY,41,31
2013,ASSAULT,25,31
2013,THEFT,165,41.5
2013,BATTERY,126,41.5
2013,NARCOTICS,94,41.5
